STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065465,"AXIM, GH",2023-02-14,NA,84,90,82
GHM00065465,"AXIM, GH",2023-02-15,NA,83,NA,NA
GHM00065465,"AXIM, GH",2023-02-16,NA,80,NA,77
GHM00065465,"AXIM, GH",2023-02-17,NA,83,90,NA
GHM00065465,"AXIM, GH",2023-02-19,NA,83,89,NA
GHM00065465,"AXIM, GH",2023-02-20,NA,85,90,81
GHM00065465,"AXIM, GH",2023-02-21,NA,85,NA,83
GHM00065465,"AXIM, GH",2023-02-22,NA,86,90,83
GHM00065465,"AXIM, GH",2023-02-23,NA,85,89,83
GHM00065465,"AXIM, GH",2023-02-24,NA,85,91,82
GHM00065465,"AXIM, GH",2023-02-25,NA,83,90,75
GHM00065465,"AXIM, GH",2023-02-28,NA,85,90,NA
GHM00065465,"AXIM, GH",2023-03-01,NA,85,89,81
GHM00065465,"AXIM, GH",2023-03-02,NA,84,90,NA
GHM00065465,"AXIM, GH",2023-03-04,NA,84,90,NA
GHM00065465,"AXIM, GH",2023-03-07,NA,80,NA,NA
GHM00065465,"AXIM, GH",2023-03-08,NA,85,NA,76
GHM00065465,"AXIM, GH",2023-03-09,NA,85,91,82
GHM00065465,"AXIM, GH",2023-03-10,0.2,82,88,74
GHM00065465,"AXIM, GH",2023-03-11,0.12,85,NA,78
GHM00065465,"AXIM, GH",2023-03-12,0.04,77,85,72
GHM00065465,"AXIM, GH",2023-03-13,0,82,NA,74
GHM00065465,"AXIM, GH",2023-03-14,NA,86,90,82
GHM00065465,"AXIM, GH",2023-03-20,NA,83,NA,NA
GHM00065465,"AXIM, GH",2023-03-21,NA,84,NA,76
GHM00065465,"AXIM, GH",2023-03-22,0.31,80,87,NA
GHM00065465,"AXIM, GH",2023-03-25,NA,85,NA,NA
GHM00065465,"AXIM, GH",2023-03-26,NA,84,89,77
GHM00065465,"AXIM, GH",2023-03-29,NA,85,90,79
GHM00065465,"AXIM, GH",2023-03-30,NA,86,88,NA
GHM00065465,"AXIM, GH",2023-04-04,NA,84,89,78
GHM00065465,"AXIM, GH",2023-04-05,NA,87,90,NA
GHM00065465,"AXIM, GH",2023-04-06,NA,85,91,78
GHM00065465,"AXIM, GH",2023-04-07,0.02,85,91,82
GHM00065465,"AXIM, GH",2023-04-08,0,84,NA,77
GHM00065465,"AXIM, GH",2023-04-12,NA,87,91,NA
GHM00065465,"AXIM, GH",2023-04-16,NA,87,90,NA
GHM00065465,"AXIM, GH",2023-04-17,NA,87,91,NA
GHM00065465,"AXIM, GH",2023-04-18,NA,85,91,78
GHM00065465,"AXIM, GH",2023-04-19,NA,82,92,78
GHM00065465,"AXIM, GH",2023-04-20,NA,84,89,77
GHM00065465,"AXIM, GH",2023-04-22,NA,85,92,NA
GHM00065465,"AXIM, GH",2023-04-24,NA,86,NA,78
GHM00065465,"AXIM, GH",2023-04-27,NA,86,90,NA
GHM00065465,"AXIM, GH",2023-05-01,NA,82,90,NA
GHM00065465,"AXIM, GH",2023-05-02,NA,86,90,NA
GHM00065465,"AXIM, GH",2023-05-03,NA,85,91,78
GHM00065465,"AXIM, GH",2023-05-04,0,83,NA,78
GHM00065465,"AXIM, GH",2023-05-05,NA,87,NA,NA
GHM00065465,"AXIM, GH",2023-05-07,NA,85,89,NA
GHM00065465,"AXIM, GH",2023-05-08,NA,87,90,NA
GHM00065465,"AXIM, GH",2023-05-09,NA,83,91,NA
GHM00065465,"AXIM, GH",2023-05-10,NA,85,NA,81
GHM00065465,"AXIM, GH",2023-05-11,NA,85,92,84
GHM00065465,"AXIM, GH",2023-05-12,NA,85,90,NA
GHM00065465,"AXIM, GH",2023-05-13,NA,84,NA,79
GHM00065465,"AXIM, GH",2023-05-14,NA,83,NA,79
GHM00065465,"AXIM, GH",2023-05-15,0.35,76,86,NA
GHM00065465,"AXIM, GH",2023-05-16,0.04,83,NA,73
GHM00065465,"AXIM, GH",2023-05-17,0,84,90,72
GHM00065465,"AXIM, GH",2023-05-18,NA,80,83,NA
GHM00065465,"AXIM, GH",2023-05-19,NA,82,88,NA
GHM00065465,"AXIM, GH",2023-05-20,NA,83,87,NA
GHM00065465,"AXIM, GH",2023-05-21,0.08,82,88,78
GHM00065465,"AXIM, GH",2023-05-23,0.16,83,89,77
GHM00065465,"AXIM, GH",2023-05-24,0,83,NA,78
GHM00065465,"AXIM, GH",2023-05-25,NA,79,NA,NA
GHM00065465,"AXIM, GH",2023-05-26,0.12,82,NA,76
GHM00065465,"AXIM, GH",2023-05-27,0,83,86,NA
GHM00065465,"AXIM, GH",2023-05-28,NA,85,88,NA
GHM00065465,"AXIM, GH",2023-05-29,0.51,81,89,78
GHM00065465,"AXIM, GH",2023-05-30,0.16,79,NA,77
GHM00065465,"AXIM, GH",2023-05-31,0.08,83,87,78
GHM00065465,"AXIM, GH",2023-06-02,NA,79,NA,NA
GHM00065465,"AXIM, GH",2023-06-03,NA,80,84,75
GHM00065465,"AXIM, GH",2023-06-05,0.16,81,NA,76
GHM00065465,"AXIM, GH",2023-06-06,1.89,81,NA,76
GHM00065465,"AXIM, GH",2023-06-07,0,80,83,NA
GHM00065465,"AXIM, GH",2023-06-08,0.51,79,84,76
GHM00065465,"AXIM, GH",2023-06-09,0.08,81,87,76
GHM00065465,"AXIM, GH",2023-06-11,0.43,82,85,77
GHM00065465,"AXIM, GH",2023-06-12,0,81,87,72
GHM00065465,"AXIM, GH",2023-06-13,NA,81,87,75
GHM00065465,"AXIM, GH",2023-06-14,NA,82,87,79
GHM00065465,"AXIM, GH",2023-06-16,NA,83,87,NA
GHM00065465,"AXIM, GH",2023-06-18,NA,81,85,NA
GHM00065465,"AXIM, GH",2023-06-19,NA,79,84,NA
GHM00065465,"AXIM, GH",2023-06-20,NA,80,84,75
GHM00065465,"AXIM, GH",2023-06-21,NA,77,79,NA
GHM00065465,"AXIM, GH",2023-06-22,NA,78,NA,NA
GHM00065465,"AXIM, GH",2023-06-23,1.3,78,81,75
GHM00065465,"AXIM, GH",2023-06-28,0.01,78,82,NA
GHM00065465,"AXIM, GH",2023-06-29,0,78,79,NA
GHM00065465,"AXIM, GH",2023-06-30,0.08,79,85,73
GHM00065465,"AXIM, GH",2023-07-02,NA,78,82,NA
GHM00065465,"AXIM, GH",2023-07-03,NA,78,83,75
GHM00065465,"AXIM, GH",2023-07-06,NA,81,84,NA
GHM00065465,"AXIM, GH",2023-07-07,NA,80,83,NA
GHM00065465,"AXIM, GH",2023-07-08,NA,79,83,76
GHM00065465,"AXIM, GH",2023-07-09,NA,79,85,76
GHM00065465,"AXIM, GH",2023-07-10,0.2,78,84,75
GHM00065465,"AXIM, GH",2023-07-11,0,79,84,76
GHM00065465,"AXIM, GH",2023-07-12,0.02,78,NA,76
GHM00065465,"AXIM, GH",2023-07-13,0.01,79,83,74
GHM00065465,"AXIM, GH",2023-07-14,0,80,85,76
GHM00065465,"AXIM, GH",2023-07-15,0.75,78,NA,75
GHM00065465,"AXIM, GH",2023-07-16,0.08,81,85,78
GHM00065465,"AXIM, GH",2023-07-17,0.39,78,81,NA
GHM00065465,"AXIM, GH",2023-07-18,1.77,79,82,76
GHM00065465,"AXIM, GH",2023-07-20,0.08,79,83,76
GHM00065465,"AXIM, GH",2023-07-22,0.28,77,78,NA
GHM00065465,"AXIM, GH",2023-07-23,0,78,82,NA
GHM00065465,"AXIM, GH",2023-07-25,NA,77,NA,76
GHM00065465,"AXIM, GH",2023-07-27,0.04,79,82,77
GHM00065465,"AXIM, GH",2023-07-28,0,78,80,77
GHM00065465,"AXIM, GH",2023-07-29,0.2,78,82,75
GHM00065465,"AXIM, GH",2023-07-30,0.08,78,82,75
GHM00065465,"AXIM, GH",2023-07-31,0.16,78,81,76
GHM00065465,"AXIM, GH",2023-08-01,0.08,79,83,77
GHM00065465,"AXIM, GH",2023-08-02,0.01,78,82,78
GHM00065465,"AXIM, GH",2023-08-03,0,79,83,77
GHM00065465,"AXIM, GH",2023-08-04,NA,79,NA,77
GHM00065465,"AXIM, GH",2023-08-05,0,78,81,76
GHM00065465,"AXIM, GH",2023-08-06,0,80,83,NA
GHM00065465,"AXIM, GH",2023-08-07,NA,79,82,77
GHM00065465,"AXIM, GH",2023-08-08,0.04,78,82,77
GHM00065465,"AXIM, GH",2023-08-09,0,77,NA,76
GHM00065465,"AXIM, GH",2023-08-10,NA,79,83,75
GHM00065465,"AXIM, GH",2023-08-12,NA,78,NA,76
GHM00065465,"AXIM, GH",2023-08-13,0,78,83,76
GHM00065465,"AXIM, GH",2023-08-15,NA,79,83,76
GHM00065465,"AXIM, GH",2023-08-16,NA,79,83,74
GHM00065465,"AXIM, GH",2023-08-17,0.01,77,78,76
GHM00065465,"AXIM, GH",2023-08-21,NA,78,83,77
GHM00065465,"AXIM, GH",2023-08-22,0.47,79,83,74
GHM00065465,"AXIM, GH",2023-08-24,0.2,78,81,76
GHM00065465,"AXIM, GH",2023-08-25,0,79,82,NA
GHM00065465,"AXIM, GH",2023-08-26,0.12,78,80,76
GHM00065465,"AXIM, GH",2023-08-27,0.08,79,83,76
GHM00065465,"AXIM, GH",2023-08-28,0.02,80,84,76
GHM00065465,"AXIM, GH",2023-08-29,0.02,78,83,77
GHM00065465,"AXIM, GH",2023-08-30,0.02,80,83,76
GHM00065465,"AXIM, GH",2023-08-31,0,78,83,NA
GHM00065465,"AXIM, GH",2023-09-01,0.28,78,83,NA
GHM00065465,"AXIM, GH",2023-09-02,0.28,78,82,76
GHM00065465,"AXIM, GH",2023-09-03,0.08,78,83,76
GHM00065465,"AXIM, GH",2023-09-04,0.28,80,84,77
GHM00065465,"AXIM, GH",2023-09-05,0,78,82,NA
GHM00065465,"AXIM, GH",2023-09-06,0.2,79,83,76
GHM00065465,"AXIM, GH",2023-09-07,0.02,78,84,77
GHM00065465,"AXIM, GH",2023-09-08,0,80,84,77
GHM00065465,"AXIM, GH",2023-09-09,NA,79,82,78
GHM00065465,"AXIM, GH",2023-09-10,0.08,80,84,77
GHM00065465,"AXIM, GH",2023-09-11,0,80,84,78
GHM00065465,"AXIM, GH",2023-09-12,0.12,79,82,78
GHM00065465,"AXIM, GH",2023-09-13,1.1,76,79,71
GHM00065465,"AXIM, GH",2023-09-14,0.08,79,85,74
GHM00065465,"AXIM, GH",2023-09-15,0.03,80,83,77
GHM00065465,"AXIM, GH",2023-09-16,0.02,78,84,77
GHM00065465,"AXIM, GH",2023-09-17,0.01,80,84,76
GHM00065465,"AXIM, GH",2023-09-18,0,78,NA,77
GHM00065465,"AXIM, GH",2023-09-19,0.02,80,NA,78
GHM00065465,"AXIM, GH",2023-09-20,0,81,84,NA
GHM00065465,"AXIM, GH",2023-09-21,0.01,82,85,78
GHM00065465,"AXIM, GH",2023-09-22,0,80,85,77
GHM00065465,"AXIM, GH",2023-09-23,0.47,78,NA,76
GHM00065465,"AXIM, GH",2023-09-24,0.02,80,84,76
GHM00065465,"AXIM, GH",2023-09-25,0,80,84,NA
GHM00065465,"AXIM, GH",2023-09-26,0.02,80,84,NA
GHM00065465,"AXIM, GH",2023-09-27,0,82,86,78
GHM00065465,"AXIM, GH",2023-09-28,NA,82,86,NA
GHM00065465,"AXIM, GH",2023-09-29,0.31,81,NA,78
GHM00065465,"AXIM, GH",2023-09-30,0,83,86,NA
GHM00065465,"AXIM, GH",2023-10-01,NA,80,85,79
GHM00065465,"AXIM, GH",2023-10-02,NA,81,86,NA
GHM00065465,"AXIM, GH",2023-10-03,0.04,80,84,NA
GHM00065465,"AXIM, GH",2023-10-06,0.28,80,85,77
GHM00065465,"AXIM, GH",2023-10-07,0,79,NA,NA
GHM00065465,"AXIM, GH",2023-10-08,1.38,78,83,NA
GHM00065465,"AXIM, GH",2023-10-09,0.91,79,83,76
GHM00065465,"AXIM, GH",2023-10-10,3.9,80,85,77
GHM00065465,"AXIM, GH",2023-10-11,0.02,81,85,76
GHM00065465,"AXIM, GH",2023-10-12,0,81,NA,76
GHM00065465,"AXIM, GH",2023-10-13,0.12,80,84,77
GHM00065465,"AXIM, GH",2023-10-14,0,81,85,76
GHM00065465,"AXIM, GH",2023-10-15,0.03,82,NA,NA
GHM00065465,"AXIM, GH",2023-10-16,0,80,85,NA
GHM00065465,"AXIM, GH",2023-10-17,0.51,78,83,75
GHM00065465,"AXIM, GH",2023-10-18,0.35,79,85,73
GHM00065465,"AXIM, GH",2023-10-19,0,81,86,76
GHM00065465,"AXIM, GH",2023-10-20,0.01,83,86,77
GHM00065465,"AXIM, GH",2023-10-21,0,83,91,80
GHM00065465,"AXIM, GH",2023-10-22,NA,82,87,76
GHM00065465,"AXIM, GH",2023-10-23,0.03,82,NA,78
GHM00065465,"AXIM, GH",2023-10-24,3.07,80,NA,75
GHM00065465,"AXIM, GH",2023-10-25,0.39,83,88,77
GHM00065465,"AXIM, GH",2023-10-26,2.05,81,84,78
GHM00065465,"AXIM, GH",2023-10-27,0,82,87,79
GHM00065465,"AXIM, GH",2023-10-28,NA,82,88,NA
GHM00065465,"AXIM, GH",2023-10-29,NA,83,88,75
GHM00065465,"AXIM, GH",2023-10-30,NA,83,88,NA
GHM00065465,"AXIM, GH",2023-10-31,NA,77,83,NA
GHM00065465,"AXIM, GH",2023-11-01,1.57,80,87,72
GHM00065465,"AXIM, GH",2023-11-02,0,81,88,76
GHM00065465,"AXIM, GH",2023-11-03,0,84,87,80
GHM00065465,"AXIM, GH",2023-11-04,0,85,89,NA
GHM00065465,"AXIM, GH",2023-11-05,NA,83,89,78
GHM00065465,"AXIM, GH",2023-11-06,NA,83,NA,NA
GHM00065465,"AXIM, GH",2023-11-07,NA,80,NA,77
GHM00065465,"AXIM, GH",2023-11-08,NA,83,89,NA
GHM00065465,"AXIM, GH",2023-11-09,1.93,81,87,75
GHM00065465,"AXIM, GH",2023-11-10,0,85,NA,NA
GHM00065465,"AXIM, GH",2023-11-11,0.79,84,89,NA
GHM00065465,"AXIM, GH",2023-11-12,0.04,82,89,78
GHM00065465,"AXIM, GH",2023-11-13,0,84,89,77
GHM00065465,"AXIM, GH",2023-11-14,NA,81,89,NA
GHM00065465,"AXIM, GH",2023-11-15,NA,80,89,75
GHM00065465,"AXIM, GH",2023-11-16,NA,80,88,74
GHM00065465,"AXIM, GH",2023-11-17,NA,82,88,76
GHM00065465,"AXIM, GH",2023-11-18,0.04,83,88,NA
GHM00065465,"AXIM, GH",2023-11-20,0.04,83,89,79
GHM00065465,"AXIM, GH",2023-11-21,0.04,85,89,79
GHM00065465,"AXIM, GH",2023-11-22,1.18,83,NA,75
GHM00065465,"AXIM, GH",2023-11-23,0,85,89,79
GHM00065465,"AXIM, GH",2023-11-24,NA,84,90,78
GHM00065465,"AXIM, GH",2023-11-25,NA,83,87,NA
GHM00065465,"AXIM, GH",2023-11-26,NA,79,87,NA
GHM00065465,"AXIM, GH",2023-11-27,0.24,80,86,74
GHM00065465,"AXIM, GH",2023-11-28,0,83,89,76
GHM00065465,"AXIM, GH",2023-11-29,NA,86,89,NA
GHM00065465,"AXIM, GH",2023-11-30,NA,83,88,77
GHM00065465,"AXIM, GH",2023-12-01,NA,83,90,76
GHM00065465,"AXIM, GH",2023-12-02,NA,81,NA,NA
GHM00065465,"AXIM, GH",2023-12-03,NA,82,90,75
GHM00065465,"AXIM, GH",2023-12-04,NA,86,90,NA
GHM00065465,"AXIM, GH",2023-12-05,NA,85,90,NA
GHM00065465,"AXIM, GH",2023-12-06,NA,84,90,78
GHM00065465,"AXIM, GH",2023-12-07,NA,82,88,NA
GHM00065465,"AXIM, GH",2023-12-08,NA,82,89,76
GHM00065465,"AXIM, GH",2023-12-09,NA,83,90,NA
GHM00065465,"AXIM, GH",2023-12-10,NA,85,90,79
GHM00065465,"AXIM, GH",2023-12-11,NA,85,91,79
GHM00065465,"AXIM, GH",2023-12-12,NA,83,91,78
GHM00065465,"AXIM, GH",2023-12-13,NA,81,91,76
GHM00065465,"AXIM, GH",2023-12-14,NA,82,90,75
GHM00065465,"AXIM, GH",2023-12-15,NA,83,91,75
GHM00065465,"AXIM, GH",2023-12-16,NA,82,90,NA
GHM00065465,"AXIM, GH",2023-12-18,NA,83,91,NA
GHM00065465,"AXIM, GH",2023-12-20,NA,84,92,77
GHM00065465,"AXIM, GH",2023-12-21,NA,78,NA,72
GHM00065465,"AXIM, GH",2023-12-22,NA,84,91,73
GHM00065465,"AXIM, GH",2023-12-23,NA,83,91,77
GHM00065465,"AXIM, GH",2023-12-24,NA,85,91,79
GHM00065465,"AXIM, GH",2023-12-25,NA,85,91,80
GHM00065465,"AXIM, GH",2023-12-26,NA,85,91,NA
GHM00065465,"AXIM, GH",2023-12-27,NA,83,NA,81
GHM00065465,"AXIM, GH",2023-12-28,NA,84,91,77
GHM00065465,"AXIM, GH",2023-12-29,NA,85,91,NA
GHM00065465,"AXIM, GH",2023-12-30,NA,83,92,76
GHM00065465,"AXIM, GH",2023-12-31,0.08,84,NA,79
GHM00065465,"AXIM, GH",2024-01-01,NA,85,92,78
GHM00065465,"AXIM, GH",2024-01-02,NA,85,90,78
GHM00065465,"AXIM, GH",2024-01-03,NA,86,90,NA
GHM00065465,"AXIM, GH",2024-01-05,NA,83,91,77
GHM00065465,"AXIM, GH",2024-01-08,NA,83,92,NA
GHM00065465,"AXIM, GH",2024-01-09,9.06,82,90,NA
GHM00065465,"AXIM, GH",2024-01-10,1.06,82,88,74
GHM00065465,"AXIM, GH",2024-01-11,0,87,91,NA
GHM00065465,"AXIM, GH",2024-01-12,NA,83,90,NA
GHM00065465,"AXIM, GH",2024-01-13,NA,81,90,75
GHM00065465,"AXIM, GH",2024-01-14,NA,83,90,77
GHM00065465,"AXIM, GH",2024-01-15,NA,85,89,83
GHM00065465,"AXIM, GH",2024-01-16,NA,84,89,80
GHM00065465,"AXIM, GH",2024-01-17,NA,84,90,79
GHM00065465,"AXIM, GH",2024-01-18,NA,85,90,80
GHM00065465,"AXIM, GH",2024-01-19,NA,84,90,78
GHM00065465,"AXIM, GH",2024-01-20,NA,83,90,79
GHM00065465,"AXIM, GH",2024-01-21,NA,86,91,NA
GHM00065465,"AXIM, GH",2024-01-22,NA,85,90,NA
GHM00065465,"AXIM, GH",2024-01-23,NA,85,90,83
GHM00065465,"AXIM, GH",2024-01-25,NA,84,90,78
GHM00065465,"AXIM, GH",2024-01-26,NA,85,90,NA
GHM00065465,"AXIM, GH",2024-01-27,NA,83,91,77
GHM00065465,"AXIM, GH",2024-01-28,NA,81,NA,76
GHM00065465,"AXIM, GH",2024-01-29,NA,83,89,77
GHM00065465,"AXIM, GH",2024-01-30,NA,84,90,78
GHM00065465,"AXIM, GH",2024-01-31,NA,85,89,81
GHM00065465,"AXIM, GH",2024-02-01,NA,86,90,83
GHM00065465,"AXIM, GH",2024-02-02,NA,85,90,82
GHM00065465,"AXIM, GH",2024-02-03,NA,85,89,NA
GHM00065465,"AXIM, GH",2024-02-04,NA,86,91,80
GHM00065465,"AXIM, GH",2024-02-05,NA,85,90,NA
GHM00065465,"AXIM, GH",2024-02-06,NA,83,90,79
GHM00065465,"AXIM, GH",2024-02-07,NA,83,90,77
GHM00065465,"AXIM, GH",2024-02-09,NA,86,91,82
GHM00065465,"AXIM, GH",2024-02-10,NA,88,92,NA
GHM00065465,"AXIM, GH",2024-02-11,NA,86,92,83
GHM00065465,"AXIM, GH",2024-02-12,NA,87,92,82
GHM00065465,"AXIM, GH",2024-02-13,NA,87,93,84
GHM00065465,"AXIM, GH",2024-02-14,NA,87,92,84
GHM00065465,"AXIM, GH",2024-02-15,NA,86,90,83
GHM00065465,"AXIM, GH",2024-02-16,NA,85,92,80
GHM00065465,"AXIM, GH",2024-02-17,NA,86,91,84
GHM00065465,"AXIM, GH",2024-02-18,NA,85,91,NA
GHM00065465,"AXIM, GH",2024-02-19,NA,87,92,83
GHM00065465,"AXIM, GH",2024-02-20,0.67,83,90,76
GHM00065465,"AXIM, GH",2024-02-21,0,84,91,NA
GHM00065465,"AXIM, GH",2024-02-22,NA,85,91,NA
GHM00065465,"AXIM, GH",2024-02-23,0.28,82,87,77
GHM00065465,"AXIM, GH",2024-02-24,0,83,NA,79
GHM00065465,"AXIM, GH",2024-02-25,NA,85,92,81
GHM00065465,"AXIM, GH",2024-02-26,NA,85,91,NA
GHM00065465,"AXIM, GH",2024-02-27,NA,83,91,79
GHM00065465,"AXIM, GH",2024-02-28,NA,85,89,81
GHM00065465,"AXIM, GH",2024-02-29,NA,84,87,81
GHM00065465,"AXIM, GH",2024-03-01,NA,85,89,81
GHM00065465,"AXIM, GH",2024-03-02,NA,84,90,80
GHM00065465,"AXIM, GH",2024-03-03,NA,79,87,NA
GHM00065465,"AXIM, GH",2024-03-05,NA,83,88,76
GHM00065465,"AXIM, GH",2024-03-06,NA,85,90,81
GHM00065465,"AXIM, GH",2024-03-07,NA,83,90,81
GHM00065465,"AXIM, GH",2024-03-08,NA,82,90,76
GHM00065465,"AXIM, GH",2024-03-09,NA,85,90,NA
GHM00065465,"AXIM, GH",2024-03-10,NA,84,NA,78
GHM00065465,"AXIM, GH",2024-03-11,NA,87,92,80
GHM00065465,"AXIM, GH",2024-03-12,NA,87,NA,83
GHM00065465,"AXIM, GH",2024-03-13,NA,86,91,81
GHM00065465,"AXIM, GH",2024-03-14,NA,86,90,NA
GHM00065465,"AXIM, GH",2024-03-15,NA,82,90,76
GHM00065465,"AXIM, GH",2024-03-16,NA,84,NA,77
GHM00065465,"AXIM, GH",2024-03-17,NA,85,NA,80
GHM00065465,"AXIM, GH",2024-03-18,NA,85,NA,78
GHM00065465,"AXIM, GH",2024-03-19,NA,83,93,NA
GHM00065465,"AXIM, GH",2024-03-20,NA,84,NA,77
GHM00065465,"AXIM, GH",2024-03-21,NA,85,92,79
GHM00065465,"AXIM, GH",2024-03-22,NA,82,90,NA
GHM00065465,"AXIM, GH",2024-03-23,NA,82,90,73
GHM00065465,"AXIM, GH",2024-03-24,NA,84,90,NA
GHM00065465,"AXIM, GH",2024-03-25,NA,86,91,81
GHM00065465,"AXIM, GH",2024-03-26,NA,86,92,81
GHM00065465,"AXIM, GH",2024-03-27,NA,88,NA,80
GHM00065465,"AXIM, GH",2024-04-05,NA,88,91,NA
GHM00065465,"AXIM, GH",2024-04-06,NA,87,92,83
GHM00065465,"AXIM, GH",2024-04-07,NA,85,92,77
GHM00065465,"AXIM, GH",2024-04-08,NA,83,90,NA
GHM00065465,"AXIM, GH",2024-04-09,NA,85,90,73
GHM00065465,"AXIM, GH",2024-04-10,NA,86,92,79
GHM00065465,"AXIM, GH",2024-04-11,NA,83,85,NA
GHM00065465,"AXIM, GH",2024-04-12,NA,84,91,78
GHM00065465,"AXIM, GH",2024-04-13,NA,86,91,83
GHM00065465,"AXIM, GH",2024-04-14,NA,84,92,78
GHM00065465,"AXIM, GH",2024-04-15,NA,85,92,77
GHM00065465,"AXIM, GH",2024-04-16,NA,82,93,NA
GHM00065465,"AXIM, GH",2024-04-17,NA,83,92,74
GHM00065465,"AXIM, GH",2024-04-18,NA,88,93,83
GHM00065465,"AXIM, GH",2024-04-19,NA,89,92,NA
GHM00065465,"AXIM, GH",2024-04-20,NA,85,94,NA
GHM00065465,"AXIM, GH",2024-04-21,NA,88,94,85
GHM00065465,"AXIM, GH",2024-04-22,NA,83,92,NA
GHM00065465,"AXIM, GH",2024-04-23,NA,83,92,NA
GHM00065465,"AXIM, GH",2024-04-24,NA,83,NA,75
GHM00065465,"AXIM, GH",2024-04-25,NA,86,93,80
GHM00065465,"AXIM, GH",2024-04-26,0.04,88,93,83
GHM00065465,"AXIM, GH",2024-04-27,0,87,93,81
GHM00065465,"AXIM, GH",2024-04-28,NA,88,NA,85
GHM00065465,"AXIM, GH",2024-04-29,NA,85,89,NA
GHM00065465,"AXIM, GH",2024-04-30,NA,86,92,NA
GHM00065465,"AXIM, GH",2024-05-02,NA,84,NA,79
GHM00065465,"AXIM, GH",2024-05-03,NA,87,92,80
GHM00065465,"AXIM, GH",2024-05-05,0.16,87,92,81
GHM00065465,"AXIM, GH",2024-05-06,0.01,82,91,NA
GHM00065465,"AXIM, GH",2024-05-07,0.94,82,NA,74
GHM00065465,"AXIM, GH",2024-05-09,NA,86,90,NA
GHM00065465,"AXIM, GH",2024-05-10,NA,85,90,80
GHM00065465,"AXIM, GH",2024-05-11,0,85,90,80
GHM00065465,"AXIM, GH",2024-05-12,1.34,79,88,NA
GHM00065465,"AXIM, GH",2024-05-13,0,80,82,78
GHM00065465,"AXIM, GH",2024-05-14,0,82,90,NA
GHM00065465,"AXIM, GH",2024-05-15,NA,83,90,79
GHM00065465,"AXIM, GH",2024-05-16,NA,80,NA,NA
GHM00065465,"AXIM, GH",2024-05-17,NA,80,87,73
GHM00065465,"AXIM, GH",2024-05-18,NA,83,NA,77
GHM00065465,"AXIM, GH",2024-05-19,NA,84,90,NA
GHM00065465,"AXIM, GH",2024-05-20,NA,85,91,78
GHM00065465,"AXIM, GH",2024-05-21,NA,85,91,NA
GHM00065465,"AXIM, GH",2024-05-22,NA,81,90,NA
GHM00065465,"AXIM, GH",2024-05-23,NA,81,89,73
GHM00065465,"AXIM, GH",2024-05-24,0.35,83,89,78
GHM00065465,"AXIM, GH",2024-05-25,0,80,84,NA
GHM00065465,"AXIM, GH",2024-05-26,1.57,81,87,74
GHM00065465,"AXIM, GH",2024-05-27,0,83,89,NA
GHM00065465,"AXIM, GH",2024-05-28,NA,85,89,82
GHM00065465,"AXIM, GH",2024-05-29,NA,84,90,79
GHM00065465,"AXIM, GH",2024-05-30,NA,85,89,83
GHM00065465,"AXIM, GH",2024-05-31,0,84,NA,79
GHM00065465,"AXIM, GH",2024-06-01,0.28,80,NA,NA
GHM00065465,"AXIM, GH",2024-06-02,1.38,77,82,NA
GHM00065465,"AXIM, GH",2024-06-03,3.19,76,85,72
GHM00065465,"AXIM, GH",2024-06-04,0,83,86,77
GHM00065465,"AXIM, GH",2024-06-05,0.2,83,NA,80
GHM00065465,"AXIM, GH",2024-06-06,0,85,87,NA
GHM00065465,"AXIM, GH",2024-06-07,0.12,80,86,76
GHM00065465,"AXIM, GH",2024-06-08,0,81,86,NA
GHM00065465,"AXIM, GH",2024-06-09,1.57,82,86,79
GHM00065465,"AXIM, GH",2024-06-10,0.08,82,86,NA
GHM00065465,"AXIM, GH",2024-06-11,0,78,82,NA
GHM00065465,"AXIM, GH",2024-06-12,0.51,81,86,76
GHM00065465,"AXIM, GH",2024-06-13,0,82,NA,NA
GHM00065465,"AXIM, GH",2024-06-15,4.84,77,NA,72
GHM00065465,"AXIM, GH",2024-06-17,0,82,86,80
GHM00065465,"AXIM, GH",2024-06-18,NA,81,85,80
GHM00065465,"AXIM, GH",2024-06-20,1.02,79,NA,76
GHM00065465,"AXIM, GH",2024-06-21,0,78,82,NA
GHM00065465,"AXIM, GH",2024-06-22,0.12,78,84,73
GHM00065465,"AXIM, GH",2024-06-23,0.03,80,83,NA
GHM00065465,"AXIM, GH",2024-06-24,1.61,79,84,78
GHM00065465,"AXIM, GH",2024-06-25,0,80,NA,77
GHM00065465,"AXIM, GH",2024-06-26,0.08,80,84,77
GHM00065465,"AXIM, GH",2024-06-27,0.91,81,86,79
GHM00065465,"AXIM, GH",2024-06-28,0.04,81,85,78
GHM00065465,"AXIM, GH",2024-06-29,0,79,83,NA
GHM00065465,"AXIM, GH",2024-06-30,0.08,80,83,78
GHM00065465,"AXIM, GH",2024-07-01,0.28,82,NA,77
GHM00065465,"AXIM, GH",2024-07-02,0.08,81,85,79
GHM00065465,"AXIM, GH",2024-07-03,0,78,80,NA
GHM00065465,"AXIM, GH",2024-07-04,1.3,81,84,74
GHM00065465,"AXIM, GH",2024-07-05,0,82,84,NA
GHM00065465,"AXIM, GH",2024-07-06,NA,81,NA,78
